unit_id:ID(LegalUnit),document_id,parent_unit_id,unit_type,unit_no,title,text,effective_date,raw_key,:LABEL
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,④,,④ 심의회의 회의는 위원장을 포함한 재적위원 과반수의 찬성으로 의결한다.,20260102,0013021,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,⑤,,⑤ 심의회의 회의는 비공개로 한다.,20260102,0013021,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,⑥,,"⑥ 심의회의 사무를 처리하기 위하여 간사 1명을 두며, 간사는 금융정보분석원 소속 공무원 중에서 위원장이 지명한다.",20260102,0013021,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,⑦,,⑦ 제1항부터 제6항까지에서 규정한 사항 외에 심의회의 운영 등에 필요한 세부사항은 위원장이 정한다.,20260102,0013021,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:article:13,law:spec_financial_transaction_act_enforcement_decree,,article,13,특정금융거래정보 등의 보존 및 폐기,제13조의3(특정금융거래정보 등의 보존 및 폐기),20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,①,,"① 금융정보분석원장이 법 제12조의2제1항에 따른 정보등(이하 이 조에서 ""정보등""이라 한다)을 보존해야 하는 기간은 다음 각 호의 구분에 따른 기간으로 한다. <개정 2018.2.27, 2021.3.23>",20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:13_1,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:13,item,1.,,1. 특정금융거래정보: 25년,20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:13_2,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:13,item,2.,,"2. 법 제5조의3제2항에 따라 제공받은 정보, 법 제9조에 따라 통보받은 자료, 법 제13조제1항에 따라 제공받은 자료 및 같은 조 제3항에 따라 제공받은 금융거래등 관련 정보 또는 자료: 5년. 다만, 해당 자료가 형사사건 등의 수사ㆍ조사에 활용될 가능성이 적다고 판단되는 경우 금융정보분석원장은 5년이 지나지 않은 때에도 해당 자료를 폐기할 수 있다.",20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:13_3,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:13,item,3.,,3. 법 제13조제2항에 따라 제공받은 신용정보: 5년,20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:13_4,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:13,item,4.,,4. 법 제15조제7항에 따라 제공받은 금융거래등의 정보 또는 정보(금융회사등이 법 제4조 및 제4조의2에 따라 보고한 정보를 말한다): 10년(같은 조 제1항에 따라 금융정보분석원장이 감독ㆍ검사를 하는 경우로 한정한다),20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,②,,② 제1항에 따른 기간은 그 정보등을 제공받거나 통보받은 날이 속하는 연도의 다음 연도 1월 1일부터 기산한다.,20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,③,,"③ 금융정보분석원장은 법 제12조의2제2항 단서에 따라 형사사건 등의 수사ㆍ조사 등에 활용될 가능성, 개인정보 보호의 필요성 등을 고려하여 「공공기록물 관리에 관한 법률」에 따른 절차 외에 금융정보분석원장이 정하는 절차에 따라 제1항제2호부터 제4호까지의 규정에 따른 정보등으로서 제1항에 따른 기간이 끝난 정보등을 폐기할 수 있다. <개정 2021.3.23>",20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:13,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:13,paragraph,④,,"④ 법 제15조제6항에 따라 업무를 위탁받은 기관(이하 ""수탁기관""이라 한다)의 장은 금융정보분석원장과 협의하여 같은 조 제7항에 따라 제공받은 금융거래등의 정보 또는 정보(금융회사등이 법 제4조 및 제4조의2에 따라 보고한 정보를 말한다)의 보존ㆍ관리ㆍ폐기에 관한 기준을 마련하고, 그 보존ㆍ관리ㆍ폐기 현황을 매년 금융정보분석원장에게 통보해야 한다. <개정 2021.3.23>",20260102,0013031,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:article:14,law:spec_financial_transaction_act_enforcement_decree,,article,14,자료제공의 요구,제14조(자료제공의 요구),20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:14,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:14,paragraph,①,,"① 법 제13조제1항제4호에서 ""대통령령으로 정하는 자료""란 다음 각 호의 자료를 말한다. <신설 2013.11.13, 2021.2.17, 2021.3.23>",20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:14_1,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:14,item,1.,,1. 「부가가치세법」 제8조제1항에 따른 사업자등록 신청에 관한 자료,20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:14_2,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:14,item,2.,,2. 「부가가치세법」 제8조제7항에 따른 휴업ㆍ폐업 신고 및 등록사항 변경신고에 관한 자료,20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:14,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:14,paragraph,②,,"②법 제13조제1항제5호에 따라 금융정보분석원장이 관계 행정기관 등의 장에게 요청할 수 있는 자료는 별표 1과 같다. <신설 2004.1.20, 2008.11.11, 2013.8.6, 2013.11.13, 2018.2.27, 2021.3.23>",20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:14_1,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:14,item,1.,,1. 삭제 <2013.8.6>,20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:14_2,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:14,item,2.,,2. 삭제 <2013.8.6>,20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:14_3,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:14,item,3.,,3. 삭제 <2013.8.6>,20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:14_4,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:14,item,4.,,4. 삭제 <2013.8.6>,20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:14_5,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:14,item,5.,,5. 삭제 <2013.8.6>,20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:14,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:14,paragraph,③,,"③법 제13조제2항에 따라 금융정보분석원장은 「신용정보의 이용 및 보호에 관한 법률」 제25조제2항제1호에 따른 종합신용정보집중기관에 대하여 서면ㆍ팩스 또는 전자문서의 방법에 의하여 신용정보의 제공을 요구할 수 있다. <개정 2013.11.13, 2020.8.4, 2021.1.5, 2021.3.23>",20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:14,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:14,paragraph,④,,"④법 제13조제1항 및 제2항에 따른 금융거래정보는 「금융실명거래 및 비밀보장에 관한 법률 시행령」 제6조에 규정된 정보 또는 자료를 말한다. <개정 2005.9.27, 2013.11.13, 2021.3.23>",20260102,0014001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:article:15,law:spec_financial_transaction_act_enforcement_decree,,article,15,감독ㆍ검사 등,제15조(감독ㆍ검사 등),20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:15,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:15,paragraph,①,,"① 법 제15조제4항제3호에서 ""대통령령으로 정하는 경우""란 금융회사등이 금융거래등의 상대방 또는 그의 관계자와 공모하여 법 제4조제1항 또는 제4조의2제1항ㆍ제2항에 따른 보고를 하지 않거나 거짓으로 하여 금융거래 질서를 해치거나 해칠만한 상당한 우려가 있다고 인정되는 경우를 말한다. <신설 2013.8.6, 2021.3.23>",20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:15,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:15,paragraph,②,,"②법 제15조제6항에서 ""대통령령으로 정하는 자""란 과학기술정보통신부장관ㆍ행정안전부장관ㆍ산업통상부장관ㆍ중소벤처기업부장관ㆍ관세청장ㆍ제주특별자치도지사ㆍ농업협동조합중앙회장ㆍ수산업협동조합중앙회장ㆍ산림조합중앙회장ㆍ신용협동조합중앙회장 및 새마을금고중앙회장을 말한다. <개정 2008.2.29, 2013.3.23, 2013.8.6, 2014.11.19, 2017.7.26, 2021.3.23, 2025.10.1>",20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:paragraph:15,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:article:15,paragraph,③,,"③법 제15조제6항에 따라 금융정보분석원장은 같은 조 제1항에 따른 검사, 같은 조 제2항제2호ㆍ제3호에 따른 조치와 같은 조 제3항제1호다목부터 마목까지 및 같은 조 제3항제2호에 따른 조치요구에 관한 업무를 다음 각 호의 구분에 따라 위탁한다. <개정 2005.9.27, 2008.2.29, 2009.5.6, 2010.11.15, 2013.3.23, 2013.8.6, 2014.11.19, 2015.12.30, 2016.3.22, 2017.6.27, 2017.7.26, 2018.2.27, 2019.2.26, 2019.4.30, 2019.6.25, 2020.8.11, 2020.8.25, 2021.3.23, 2023.12.19>",20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:15_1,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:15,item,1.,,1. 과학기술정보통신부장관: 「우체국예금ㆍ보험에 관한 법률」에 따른 체신관서,20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:15_2,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:15,item,2.,,2. 행정안전부장관: 「새마을금고법」에 따른 새마을금고중앙회,20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:15_3,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:15,item,3.,,3. 중소벤처기업부장관: 「벤처투자 촉진에 관한 법률」 제2조제10호 및 제11호에 따른 벤처투자회사 및 벤처투자조합,20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:15_4,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:15,item,4.,,4. 관세청장 : 「외국환거래법」 제8조제3항제1호에 따라 등록한 환전영업자,20260102,0015001,LegalUnit
law:spec_financial_transaction_act_enforcement_decree:item:15_5,law:spec_financial_transaction_act_enforcement_decree,law:spec_financial_transaction_act_enforcement_decree:paragraph:15,item,5.,,5. 삭제 <2017.7.26>,20260102,0015001,LegalUnit
